meta__row_id,plot_order_index,meta__record_id,time_index,event_step,event_time,machine_status,episode_phase,detection_class,cascade_final_flag,stage2_score,stage2_model_decision,selected_final_alert_flag,forward_normal_like_run_length,is_broken_row
18267,18267,17592841131012537995,18267,18267,2018-04-13 16:27:00+00:00,NORMAL,stable_normal,false_positive,1,0.6860699920048634,-0.1860699920048634,1,0,0
18268,18268,2624961503325863497,18268,18268,2018-04-13 16:28:00+00:00,NORMAL,stable_normal,false_positive,1,0.6764297844222075,-0.17642978442220747,1,0,0
18269,18269,5526054901274675444,18269,18269,2018-04-13 16:29:00+00:00,NORMAL,stable_normal,false_positive,1,0.6824211888318159,-0.1824211888318159,1,0,0
18270,18270,7189915902238427458,18270,18270,2018-04-13 16:30:00+00:00,NORMAL,stable_normal,false_positive,1,0.6850106596143691,-0.18501065961436913,1,0,0
18271,18271,13908852571142877701,18271,18271,2018-04-13 16:31:00+00:00,NORMAL,stable_normal,false_positive,1,0.6817176839258715,-0.1817176839258715,1,0,0
18272,18272,6764727575798868001,18272,18272,2018-04-13 16:32:00+00:00,NORMAL,stable_normal,false_positive,1,0.6746341460961193,-0.17463414609611927,1,0,0
18273,18273,3991545765689647267,18273,18273,2018-04-13 16:33:00+00:00,NORMAL,stable_normal,false_positive,1,0.6875496559794823,-0.18754965597948225,1,0,0
18274,18274,3999318648546215842,18274,18274,2018-04-13 16:34:00+00:00,NORMAL,stable_normal,false_positive,1,0.6773528536959765,-0.17735285369597653,1,0,0
18275,18275,16509299043508988418,18275,18275,2018-04-13 16:35:00+00:00,NORMAL,stable_normal,false_positive,1,0.6839072114917677,-0.1839072114917677,1,0,0
18276,18276,15623913162786456984,18276,18276,2018-04-13 16:36:00+00:00,NORMAL,stable_normal,false_positive,1,0.6796596343968485,-0.1796596343968485,1,0,0
18277,18277,3986317883520088858,18277,18277,2018-04-13 16:37:00+00:00,NORMAL,stable_normal,false_positive,1,0.6764368982161136,-0.17643689821611364,1,0,0
18278,18278,10896094780967667750,18278,18278,2018-04-13 16:38:00+00:00,NORMAL,stable_normal,false_positive,1,0.6744582383194159,-0.17445823831941587,1,0,0
18279,18279,14126474898554351006,18279,18279,2018-04-13 16:39:00+00:00,NORMAL,stable_normal,false_positive,1,0.6734624753181826,-0.1734624753181826,1,0,0
18280,18280,7660036018726780939,18280,18280,2018-04-13 16:40:00+00:00,NORMAL,stable_normal,false_positive,1,0.6689931750428041,-0.1689931750428041,1,0,0
18281,18281,4124879070860997226,18281,18281,2018-04-13 16:41:00+00:00,NORMAL,stable_normal,false_positive,1,0.6667338406487764,-0.1667338406487764,1,0,0
18282,18282,113800743156992613,18282,18282,2018-04-13 16:42:00+00:00,NORMAL,stable_normal,false_positive,1,0.6675933108590635,-0.16759331085906348,1,0,0
18283,18283,266657017295832070,18283,18283,2018-04-13 16:43:00+00:00,NORMAL,stable_normal,false_positive,1,0.6717372697576314,-0.17173726975763137,1,0,0
18284,18284,14252539155181039527,18284,18284,2018-04-13 16:44:00+00:00,NORMAL,stable_normal,false_positive,1,0.6721919117866172,-0.1721919117866172,1,0,0
18285,18285,1461190948520297595,18285,18285,2018-04-13 16:45:00+00:00,NORMAL,stable_normal,false_positive,1,0.671575611178217,-0.17157561117821696,1,0,0
18286,18286,16247289996160540968,18286,18286,2018-04-13 16:46:00+00:00,NORMAL,stable_normal,false_positive,1,0.6710272216270917,-0.17102722162709172,1,0,0
18287,18287,2861256447608457337,18287,18287,2018-04-13 16:47:00+00:00,NORMAL,stable_normal,false_positive,1,0.680180562341927,-0.18018056234192703,1,0,0
18288,18288,1888133518911521402,18288,18288,2018-04-13 16:48:00+00:00,NORMAL,stable_normal,false_positive,1,0.6716430189819368,-0.1716430189819368,1,0,0
18289,18289,9499216492161958098,18289,18289,2018-04-13 16:49:00+00:00,NORMAL,stable_normal,false_positive,1,0.6794242915903244,-0.17942429159032436,1,0,0
18290,18290,5275201866167193304,18290,18290,2018-04-13 16:50:00+00:00,NORMAL,stable_normal,false_positive,1,0.6673563830287467,-0.16735638302874667,1,0,0
18291,18291,9471174403650302856,18291,18291,2018-04-13 16:51:00+00:00,NORMAL,stable_normal,false_positive,1,0.6813489373368562,-0.1813489373368562,1,0,0
18292,18292,10801771530220014379,18292,18292,2018-04-13 16:52:00+00:00,NORMAL,stable_normal,false_positive,1,0.6749932722077258,-0.17499327220772576,1,0,0
18293,18293,16513508086556286182,18293,18293,2018-04-13 16:53:00+00:00,NORMAL,stable_normal,false_positive,1,0.6729956240469149,-0.17299562404691493,1,0,0
18294,18294,17077448386997370395,18294,18294,2018-04-13 16:54:00+00:00,NORMAL,stable_normal,false_positive,1,0.6748200253406315,-0.17482002534063146,1,0,0
18295,18295,2810953877976107783,18295,18295,2018-04-13 16:55:00+00:00,NORMAL,stable_normal,false_positive,1,0.6707120335860542,-0.17071203358605425,1,0,0
18296,18296,465217244429652945,18296,18296,2018-04-13 16:56:00+00:00,NORMAL,stable_normal,false_positive,1,0.6823558428726318,-0.18235584287263185,1,0,0
18297,18297,1616949781315021728,18297,18297,2018-04-13 16:57:00+00:00,NORMAL,stable_normal,false_positive,1,0.6880150000726213,-0.18801500007262129,1,0,0
18298,18298,789944527443616258,18298,18298,2018-04-13 16:58:00+00:00,NORMAL,stable_normal,false_positive,1,0.6796753256512912,-0.17967532565129118,1,0,0
18299,18299,13647139439565940820,18299,18299,2018-04-13 16:59:00+00:00,NORMAL,stable_normal,false_positive,1,0.6786609939924598,-0.17866099399245983,1,0,0
18300,18300,13223473211632238329,18300,18300,2018-04-13 17:00:00+00:00,NORMAL,stable_normal,false_positive,1,0.6792156221593458,-0.17921562215934583,1,0,0
18301,18301,10715770679342138335,18301,18301,2018-04-13 17:01:00+00:00,NORMAL,stable_normal,false_positive,1,0.6792156221593458,-0.17921562215934583,1,0,0
18302,18302,2107309598478835019,18302,18302,2018-04-13 17:02:00+00:00,NORMAL,stable_normal,false_positive,1,0.6792156221593458,-0.17921562215934583,1,0,0
18303,18303,14909284891201885221,18303,18303,2018-04-13 17:03:00+00:00,NORMAL,stable_normal,false_positive,1,0.6782971477368485,-0.17829714773684846,1,0,0
18304,18304,14744309935966813739,18304,18304,2018-04-13 17:04:00+00:00,NORMAL,stable_normal,false_positive,1,0.6729293577037384,-0.1729293577037384,1,0,0
18305,18305,7061488685486752269,18305,18305,2018-04-13 17:05:00+00:00,NORMAL,stable_normal,false_positive,1,0.6777432695700635,-0.17774326957006348,1,0,0
18306,18306,9351394356707299491,18306,18306,2018-04-13 17:06:00+00:00,NORMAL,stable_normal,false_positive,1,0.6782479410186458,-0.17824794101864583,1,0,0
18307,18307,9830152679080127903,18307,18307,2018-04-13 17:07:00+00:00,NORMAL,stable_normal,false_positive,1,0.6789244708651184,-0.17892447086511842,1,0,0
18308,18308,1270877099096432405,18308,18308,2018-04-13 17:08:00+00:00,NORMAL,stable_normal,false_positive,1,0.6744586185034923,-0.1744586185034923,1,0,0
18309,18309,9218985590182292089,18309,18309,2018-04-13 17:09:00+00:00,NORMAL,stable_normal,false_positive,1,0.6423939091354047,-0.14239390913540473,1,0,0
18310,18310,8645467177497113025,18310,18310,2018-04-13 17:10:00+00:00,NORMAL,stable_normal,false_positive,1,0.6646069068864375,-0.16460690688643753,1,0,0
18311,18311,8988062468373229793,18311,18311,2018-04-13 17:11:00+00:00,NORMAL,stable_normal,false_positive,1,0.6644555459411207,-0.16445554594112066,1,0,0
18312,18312,3660520311341731708,18312,18312,2018-04-13 17:12:00+00:00,NORMAL,stable_normal,false_positive,1,0.6595398484366105,-0.1595398484366105,1,0,0
18313,18313,13637902470323147633,18313,18313,2018-04-13 17:13:00+00:00,NORMAL,stable_normal,false_positive,1,0.6411253378463357,-0.14112533784633574,1,0,0
18314,18314,4427838591721145,18314,18314,2018-04-13 17:14:00+00:00,NORMAL,stable_normal,false_positive,1,0.6462105353206589,-0.14621053532065886,1,0,0
18315,18315,3888596652544688443,18315,18315,2018-04-13 17:15:00+00:00,NORMAL,stable_normal,false_positive,1,0.6389315448796522,-0.1389315448796522,1,0,0
18316,18316,1049035720188800644,18316,18316,2018-04-13 17:16:00+00:00,NORMAL,stable_normal,false_positive,1,0.6446766677649541,-0.14467666776495414,1,0,0
18317,18317,575991203381749534,18317,18317,2018-04-13 17:17:00+00:00,NORMAL,stable_normal,false_positive,1,0.6394537045950908,-0.13945370459509077,1,0,0
18318,18318,1042579754328779145,18318,18318,2018-04-13 17:18:00+00:00,NORMAL,stable_normal,false_positive,1,0.6359917068029747,-0.13599170680297468,1,0,0
18319,18319,2894154228833114541,18319,18319,2018-04-13 17:19:00+00:00,NORMAL,stable_normal,false_positive,1,0.6429530064687049,-0.1429530064687049,1,0,0
18320,18320,6634374317765479629,18320,18320,2018-04-13 17:20:00+00:00,NORMAL,stable_normal,false_positive,1,0.6386359832093544,-0.13863598320935444,1,0,0
18321,18321,1494533787942050087,18321,18321,2018-04-13 17:21:00+00:00,NORMAL,stable_normal,false_positive,1,0.6271356655131054,-0.1271356655131054,1,0,0
18322,18322,13401027704931021581,18322,18322,2018-04-13 17:22:00+00:00,NORMAL,stable_normal,false_positive,1,0.6119195297129216,-0.11191952971292163,1,0,0
19044,19044,15166831314190091066,19044,19044,2018-04-14 05:24:00+00:00,NORMAL,stable_normal,false_positive,1,0.6114648081669658,-0.1114648081669658,1,0,0
19045,19045,12169955458454777955,19045,19045,2018-04-14 05:25:00+00:00,NORMAL,stable_normal,false_positive,1,0.6199558153939627,-0.11995581539396272,1,0,0
19046,19046,15572817554973055553,19046,19046,2018-04-14 05:26:00+00:00,NORMAL,stable_normal,false_positive,1,0.6233205422569613,-0.12332054225696132,1,0,0
19047,19047,9422916321456484088,19047,19047,2018-04-14 05:27:00+00:00,NORMAL,stable_normal,false_positive,1,0.6223976005226334,-0.12239760052263338,1,0,0
24578,24578,3886112145625639807,24578,24578,2018-04-18 01:38:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6254977689958947,-0.1254977689958947,1,0,0
24579,24579,15408066761232552827,24579,24579,2018-04-18 01:39:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6446304878650154,-0.14463048786501542,1,0,0
24580,24580,2648538412866824994,24580,24580,2018-04-18 01:40:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6465588734126394,-0.1465588734126394,1,0,0
24581,24581,3048078022084566789,24581,24581,2018-04-18 01:41:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6545461692700135,-0.15454616927001352,1,0,0
24582,24582,14558260209396046629,24582,24582,2018-04-18 01:42:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6530681254557917,-0.15306812545579174,1,0,0
24583,24583,7571963644231707312,24583,24583,2018-04-18 01:43:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6579860033892737,-0.1579860033892737,1,0,0
24584,24584,17551800193054982738,24584,24584,2018-04-18 01:44:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6565072481622426,-0.1565072481622426,1,0,0
24585,24585,21643164063211827,24585,24585,2018-04-18 01:45:00+00:00,RECOVERING,stable_normal,false_positive,1,0.673307659492812,-0.17330765949281202,1,0,0
24586,24586,8300589367409386217,24586,24586,2018-04-18 01:46:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6709242853048553,-0.17092428530485526,1,0,0
24587,24587,7939226261003917980,24587,24587,2018-04-18 01:47:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6616303306710937,-0.16163033067109367,1,0,0
24588,24588,17570109600940399820,24588,24588,2018-04-18 01:48:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6599800128911346,-0.15998001289113462,1,0,0
24589,24589,13185791001610219759,24589,24589,2018-04-18 01:49:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6605752503419887,-0.16057525034198872,1,0,0
24590,24590,18036664278678045628,24590,24590,2018-04-18 01:50:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6610469889525709,-0.16104698895257086,1,0,0
24591,24591,16059761043296482301,24591,24591,2018-04-18 01:51:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6570891559796121,-0.15708915597961215,1,0,0
24592,24592,8120244835831625123,24592,24592,2018-04-18 01:52:00+00:00,RECOVERING,stable_normal,false_positive,1,0.660035793707614,-0.160035793707614,1,0,0
24593,24593,5331769808730234256,24593,24593,2018-04-18 01:53:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6484719646642408,-0.14847196466424084,1,0,0
24594,24594,15160366656768122504,24594,24594,2018-04-18 01:54:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6471606163864644,-0.14716061638646438,1,0,0
24595,24595,15089951898261621979,24595,24595,2018-04-18 01:55:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6635514468686439,-0.16355144686864387,1,0,0
24596,24596,15007372325659229037,24596,24596,2018-04-18 01:56:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6627719092250035,-0.1627719092250035,1,0,0
24597,24597,710091757928068282,24597,24597,2018-04-18 01:57:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6686651269263817,-0.1686651269263817,1,0,0
24598,24598,2402484363816710776,24598,24598,2018-04-18 01:58:00+00:00,RECOVERING,stable_normal,false_positive,1,0.663430465202886,-0.16343046520288596,1,0,0
24599,24599,543663300723259334,24599,24599,2018-04-18 01:59:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741976160655052,-0.1741976160655052,1,0,0
24600,24600,15623140009301600918,24600,24600,2018-04-18 02:00:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6688648877079181,-0.16886488770791808,1,0,0
24601,24601,7167102611653737877,24601,24601,2018-04-18 02:01:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6688648877079181,-0.16886488770791808,1,0,0
24602,24602,6095396143728305986,24602,24602,2018-04-18 02:02:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6719755625476559,-0.1719755625476559,1,0,0
24603,24603,8815228465986575593,24603,24603,2018-04-18 02:03:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6664331209205766,-0.1664331209205766,1,0,0
24604,24604,5296191648122058189,24604,24604,2018-04-18 02:04:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6723706396238491,-0.17237063962384913,1,0,0
24605,24605,12024947543976328177,24605,24605,2018-04-18 02:05:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6722818857065148,-0.17228188570651481,1,0,0
24606,24606,6577210287129494546,24606,24606,2018-04-18 02:06:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6670832582243175,-0.16708325822431747,1,0,0
24607,24607,76073084013802255,24607,24607,2018-04-18 02:07:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752612006827627,-0.17526120068276274,1,0,0
24608,24608,8547456706557567806,24608,24608,2018-04-18 02:08:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6776101098069177,-0.17761010980691772,1,0,0
24609,24609,2952617785399534709,24609,24609,2018-04-18 02:09:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6728051507262361,-0.17280515072623615,1,0,0
24610,24610,5285849764713167129,24610,24610,2018-04-18 02:10:00+00:00,RECOVERING,stable_normal,false_positive,1,0.678386704294446,-0.17838670429444603,1,0,0
24611,24611,5895509901249229211,24611,24611,2018-04-18 02:11:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6861784627156311,-0.1861784627156311,1,0,0
24612,24612,13343483255954557098,24612,24612,2018-04-18 02:12:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6819114131156141,-0.1819114131156141,1,0,0
24613,24613,3950055936259574844,24613,24613,2018-04-18 02:13:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6788075006280915,-0.17880750062809148,1,0,0
24614,24614,3316580388618851707,24614,24614,2018-04-18 02:14:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6767668606675662,-0.1767668606675662,1,0,0
24615,24615,9396924610272767306,24615,24615,2018-04-18 02:15:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6749096155433923,-0.17490961554339235,1,0,0
24616,24616,15813155365022048060,24616,24616,2018-04-18 02:16:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6728797161650404,-0.1728797161650404,1,0,0
24617,24617,14227471602529360074,24617,24617,2018-04-18 02:17:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6656123251944749,-0.16561232519447489,1,0,0
24618,24618,3274997900500647621,24618,24618,2018-04-18 02:18:00+00:00,RECOVERING,stable_normal,false_positive,1,0.66341091143416,-0.16341091143415998,1,0,0
24619,24619,5805269142751342693,24619,24619,2018-04-18 02:19:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6664011114921073,-0.16640111149210735,1,0,0
24620,24620,5539483971043372192,24620,24620,2018-04-18 02:20:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6549291751437742,-0.15492917514377424,1,0,0
24621,24621,11674923716555037398,24621,24621,2018-04-18 02:21:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6551324704330783,-0.15513247043307832,1,0,0
24622,24622,9281690000534831593,24622,24622,2018-04-18 02:22:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6621671761712224,-0.16216717617122245,1,0,0
24623,24623,3585671547108179863,24623,24623,2018-04-18 02:23:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6636073679750352,-0.16360736797503517,1,0,0
24624,24624,15287773375536272734,24624,24624,2018-04-18 02:24:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6419010078657404,-0.14190100786574045,1,0,0
24625,24625,3260366125974619132,24625,24625,2018-04-18 02:25:00+00:00,RECOVERING,stable_normal,false_positive,1,0.639373030804088,-0.13937303080408803,1,0,0
24626,24626,2012829272619342161,24626,24626,2018-04-18 02:26:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6404822493976198,-0.14048224939761977,1,0,0
24627,24627,5295279622283855748,24627,24627,2018-04-18 02:27:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6393088616718239,-0.13930886167182388,1,0,0
24628,24628,3784072401512201122,24628,24628,2018-04-18 02:28:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6395029001119806,-0.13950290011198063,1,0,0
24629,24629,12631322801918408289,24629,24629,2018-04-18 02:29:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6406977180428076,-0.14069771804280762,1,0,0
24630,24630,3962642975240754607,24630,24630,2018-04-18 02:30:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6411313520298018,-0.14113135202980176,1,0,0
24631,24631,15935566244884244577,24631,24631,2018-04-18 02:31:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6406977180428076,-0.14069771804280762,1,0,0
24632,24632,7038859639236838483,24632,24632,2018-04-18 02:32:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6400148533821904,-0.14001485338219044,1,0,0
24633,24633,5020412402578631946,24633,24633,2018-04-18 02:33:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6381661142823273,-0.13816611428232728,1,0,0
24634,24634,12703452973061177820,24634,24634,2018-04-18 02:34:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6356593082627836,-0.1356593082627836,1,0,0
24635,24635,3522579353357416748,24635,24635,2018-04-18 02:35:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6382833964854201,-0.1382833964854201,1,0,0
24636,24636,6936000005954091139,24636,24636,2018-04-18 02:36:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6382487138567735,-0.1382487138567735,1,0,0
24637,24637,2526093921463339418,24637,24637,2018-04-18 02:37:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6397250262967441,-0.1397250262967441,1,0,0
24638,24638,3138919540146592150,24638,24638,2018-04-18 02:38:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6336623667050381,-0.13366236670503806,1,0,0
24639,24639,1107112342634176665,24639,24639,2018-04-18 02:39:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6405013899379238,-0.14050138993792383,1,0,0
24640,24640,78800576595094936,24640,24640,2018-04-18 02:40:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6383382784538392,-0.13833827845383917,1,0,0
24641,24641,3018250920492262307,24641,24641,2018-04-18 02:41:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6435173031830428,-0.1435173031830428,1,0,0
